bonsoir	FNO	bonsoir
qui	PRO:rel	qui
veulent	VER:pres	vouloir
surfer	VER:infi	surfer
sur	PRP	sur
la	DET:def	le
vague	ADJ	vague
donc	ADV	donc
ils	PRO:cls	il
proposent	VER:pres	proposer
non	FNO	non
pas	ADV	pas
du	PRP:det	du
CrossFit	NAM:sig	<unknown>
mais	KON	mais
euh	INT	euh
du	PRP:det	du
Cross	NOM	cross
training	NOM	training
parce	TRC	parce
qu'	KON	que
ils	PRO:cls	il
ont	VER:pres	avoir
pas	ADV	pas
le	DET:def	le
droit	NOM	droit
d'	PRP	un
utiliser	VER:infi	utiliser
l'	DET:def	le
appellation	NOM	appellation
mais	KON	mais
ça	PRO:ton	ça
c'	PRO:cls	ce
est	VER:pres	être
un	DET:ind	un
peu	NOM	peu
plus	ADV	plus
compliqué	VER:pper	compliquer
mais	KON	mais
euh	INT	euh
donc	ADV	donc
du	PRP:det	du
coup	NOM	coup
ils	PRO:cls	il
font	VER:pres	faire
croire	VER:infi	croire
aux	PRP:det	au
gens	NOM	gens
que	KON	que
c'	PRO:cls	ce
est	VER:pres	être
du	PRP:det	du
CrossFit	NAM:sig	<unknown>
mais	KON	mais
en	PRP	en
fait	NOM	fait
euh	INT	euh
ça	PRO:cls	ça
n'	ADV	ne
a	VER:pres	avoir
rien	PRO:ind	rien
à	PRP	à
voir	VER:infi	voir
c'	PRO:cls	ce
en	PRO:clo	en
n'	ADV	ne
est	VER:pres	être
pas	ADV	pas
c'	PRO:cls	ce
est	VER:pres	être
juste	ADV	juste
ils	PRO:cls	il
regardent	VER:pres	regarder
deux	NUM	@card@
trois	NUM	@card@
vidéos	NOM	vidéo
ils	PRO:cls	il
font	VER:pres	faire
-y	PRO:clo	y
vas	VER:pres	aller
tu	PRO:cls	tu
fais	VER:pres	faire
ça	PRO:ton	ça
et	KON	et
et	KON	et
voilà	FNO	voilà
quoi	INT	quoi
donc	ADV	donc
c'	PRO:cls	ce
est	VER:pres	être
pour	PRP	pour
surfer	VER:infi	surfer
sur	PRP	sur
la	DET:def	le
vague	ADJ	vague
et	KON	et
se	PRO:clo	se
faire	VER:infi	faire
un	DET:ind	un
petit	ADJ	petit
peu	NOM	peu
de	PRP	de
pognon	NOM	pognon
d'	PRP	un
accord	NOM	accord
parce	TRC	parce
que	KON	que
c'	PRO:cls	ce
est	VER:pres	être
un	DET:ind	un
sport	NOM	sport
qui	PRO:rel	qui
commence	VER:pres	commencer
à	PRP	à
se	PRO:clo	se
répandre	VER:infi	répandre
d'	PRP	un
accord	NOM	accord
et	KON	et
en	PRP	en
matière	NOM	matière
de	PRP	de
régime	NOM	régime
alimentaire	ADJ	alimentaire
de	PRP	de
pratiques	NOM	pratique
quotidiennes	ADJ	quotidien
-ce	PRO:dem	ce
est	VER:pres	être
que	KON	que
il	PRO:cls	il
nécessite	VER:pres	nécessiter
quelques	DET:ind	quelque
attentions	NOM	attention
vis-à-vis	ADV	vis-à-vis
euh	INT	euh
à	PRP	à
la	DET:def	le
vie	NOM	vie
quotidienne	ADJ	quotidien
ben	INT	ben
je	PRO:cls	je
dirais	VER:cond	dire
déjà	ADV	déjà
ça	PRO:cls	ça
dépend	VER:pres	dépendre
des	DET:ind	un
objectifs	NOM	objectif
de	PRP	de
chacun	PRO:ind	chacun
d'	PRP	un
accord	NOM	accord
pour	PRP	pour
commencer	VER:infi	commencer
euh	INT	euh
après	ADV	après
moi	PRO:ton	moi
effectivement	ADV	effectivement
j'	PRO:cls	je
ai	VER:pres	avoir
j'	PRO:cls	je
ai	VER:pres	avoir
certains	DET:ind	certains
objectifs	NOM	objectif
en	PRP	en
CrossFit	NAM	<unknown>
mais	KON	mais
comme	KON	comme
dans	PRP	dans
tout	PRO:ind	tout
sport	NOM	sport
pour	PRP	pour
moi	PRO:ton	moi
euh	INT	euh
ce	PRO:dem	ce
qu'	PRO:rel	que
on	PRO:cls	on
mange	VER:pres	manger
ça	PRO:cls	ça
va	VER:pres	aller
être	VER:infi	être
notre	DET:pos	notre
carburant	NOM	carburant
et	KON	et
si	KON	si
on	PRO:cls	on
veut	VER:pres	vouloir
progresser	VER:infi	progresser
dans	PRP	dans
n'	ADV	ne
importe	VER:pres	importer
quel	DET:int	quel
sport	NOM	sport
euh	INT	euh
il	PRO:cls	il
faut	VER:pres	falloir
faire	VER:infi	faire
gaffe	NOM	gaffe
à	PRP	à
ce	PRO:dem	ce
qu'	PRO:rel	que
on	PRO:cls	on
mange	VER:pres	manger
alors	ADV	alors
j'	PRO:cls	je
évite	VER:pres	éviter
de	PRP	de
manger	VER:infi	manger
au	PRP:det	au
maximum	NOM	maximum
euh	INT	euh
tout	DET:pre	tout
ce	PRO:dem	ce
qui	PRO:rel	qui
est	AUX:pres	être
produits	VER:pper	produire
transformés	VER:pper	transformer
comme	KON	comme
par	PRP	par
exemple	NOM	exemple
des	PRP:det	du
lasagnes	NOM	lasagne
ou	KON	ou
des	DET:ind	un
trucs	NOM	truc
comme	KON	comme
ça	PRO:ton	ça
j'	PRO:cls	je
essaie	VER:pres	essayer
de	PRP	de
manger	VER:infi	manger
des	DET:ind	un
aliments	NOM	aliment
simples	ADJ	simple
de	PRP	de
la	DET:def	le
viande	NOM	viande
euh	INT	euh
euh	INT	euh
des	DET:ind	un
pommes	NOM	pomme
des	PRP:det	du
des	PRP:det	du
tomates	NOM	tomate
des	PRP:det	du
trucs	NOM	truc
comme	KON	comme
ça	PRO:ton	ça
euh	INT	euh
je	PRO:cls	je
suis	VER:pres	être
euh	INT	euh
une	DET:ind	un
diététique	NOM	diététique
qui	PRO:rel	qui
s'	PRO:clo	se
appelle	VER:pres	appeler
Zone	NOM	zone
donc	ADV	donc
je	PRO:cls	je
t'	PRO:clo	te
invite	VER:pres	inviter
à	PRP	à
regarder	VER:infi	regarder
sur	PRP	sur
le	DET:def	le
net	NOM	net
en	PRP	en
fait	NOM	fait
c'	PRO:cls	ce
est	VER:pres	être
un	DET:ind	un
une	DET:ind	un
méthode	NOM	méthode
de	PRP	de
calcul	NOM	calcul
pour	PRP	pour
avoir	VER:infi	avoir
les	DET:def	le
bonnes	ADJ	bon
quantités	NOM	quantité
de	PRP	de
nutriments	NOM	nutriment
tout	ADV	tout
au	PRP:det	au
long	NOM	long
de	PRP	de
la	DET:def	le
journée	NOM	journée
dont	PRO:rel	dont
on	PRO:cls	on
a	VER:pres	avoir
besoin	NOM	besoin
tout	ADV	tout
en	PRP	en
se	PRO:clo	se
faisant	VER:ppre	faire
plaisir	NOM	plaisir
parce	TRC	parce
que	KON	que
des	DET:ind	un
fois	NOM	fois
on	PRO:cls	on
peut	VER:pres	pouvoir
effectivement	ADV	effectivement
se	PRO:clo	se
faire	VER:infi	faire
plaisir	NOM	plaisir
et	KON	et
donc	ADV	donc
à	PRP	à
ce	DET:dem	ce
niveau-là	NOM	<unknown>
donc	ADV	donc
pareil	ADJ	pareil
je	PRO:cls	je
suis	VER:pres	être
une	DET:ind	un
diète	NOM	diète
plus	ADV	plus
au	PRP:det	au
moins	ADV	moins
stricte	ADJ	strict
euh	INT	euh
la	DET:def	le
semaine	NOM	semaine
et	KON	et
le	DET:def	le
dimanche	NOM	dimanche
je	PRO:cls	je
me	PRO:clo	me
réserve	VER:pres	réserver
ce	PRO:dem	ce
que	PRO:rel	que
j'	PRO:cls	je
appelle	VER:pres	appeler
le	DET:def	le
cheat	NOM	<unknown>
meal	ADJ	<unknown>
donc	ADV	donc
c'	PRO:cls	ce
est	VER:pres	être
là	ADV	là
ou	KON	ou
justement	ADV	justement
je	PRO:cls	je
vais	VER:pres	aller
me	PRO:clo	me
prendre	VER:infi	prendre
un	DET:ind	un
repas	NOM	repas
où	PRO:rel	où
je	PRO:cls	je
vais	VER:pres	aller
pas	ADV	pas
du	DET:par	du
tout	ADV	tout
faire	VER:infi	faire
gaffe	NOM	gaffe
ça	PRO:cls	ça
va	VER:pres	aller
être	VER:infi	être
par	PRP	par
exemple	NOM	exemple
la	DET:def	le
grosse	ADJ	gros
pizza	NOM	pizza
de	PRP	de
Domino's	NAM	<unknown>
pizza	NOM	pizza
des	PRP:det	du
choses	NOM	chose
comme	KON	comme
ça	PRO:ton	ça
où	PRO:rel	où
justement	ADV	justement
tu	PRO:cls	tu
te	PRO:clo	te
fais	VER:pres	faire
plaisir	NOM	plaisir
hum	FNO	hum
hum	FNO	hum
parce	TRC	parce
que	KON	que
c'	PRO:cls	ce
est	VER:pres	être
hyper	ADV	hyper
important	ADJ	important
pour	PRP	pour
pouvoir	VER:infi	pouvoir
suivre	VER:infi	suivre
une	DET:ind	un
diète	NOM	diète
et	KON	et
surtout	ADV	surtout
au	PRP:det	au
niveau	NOM	niveau
social	ADJ	social
d'	PRP	un
avoir	VER:infi	avoir
ce	PRO:dem	ce
qu'	PRO:rel	que
on	PRO:cls	on
appelle	VER:pres	appeler
un	DET:ind	un
cheat	NOM	<unknown>
meal	ADJ	<unknown>
comme	KON	comme
ça	PRO:ton	ça
on	PRO:cls	on
mange	VER:pres	manger
avec	PRP	avec
les	DET:def	le
amis	NOM	ami
et	KON	et
tout	DET:pre	tout
ça	PRO:ton	ça
ouais	FNO	ouais
par	PRP	par
exemple	NOM	exemple
euh	INT	euh
la	DET:def	le
pratique	NOM	pratique
du	PRP:det	du
sport	NOM	sport
euh	INT	euh
c'	PRO:cls	ce
est-à-dire	VER:cond	<unknown>
est-ce-que	NOM	<unknown>
ça	PRO:cls	ça
nécessite	VER:pres	nécessiter
du	DET:par	du
travail	NOM	travail
trois	NUM	@card@
fois	NOM	fois
par	PRP	par
semaine	NOM	semaine
une	DET:ind	un
fois	NOM	fois
deux	NUM	@card@
fois	NOM	fois
c'	PRO:cls	ce
est-à-dire	VER:cond	<unknown>
les	DET:def	le
séances	NOM	séance
en	PRP	en
q-	NOM	<unknown>
le	DET:def	le
le	DET:def	le
planning	NOM	planning
du	PRP:det	du
sport	NOM	sport
comment	PRO:int	comment
il	PRO:cls	il
est	VER:pres	être
-il	PRO:clsi	il
est	AUX:pres	être
réparti	VER:pper	répartir
alors	ADV	alors
là	ADV	là
c'	PRO:cls	ce
est	VER:pres	être
aussi	ADV	aussi
en	PRP	en
fonction	NOM	fonction
des	PRP:det	du
objectifs	NOM	objectif
de	PRP	de
chacun	PRO:ind	chacun
euh	INT	euh
si	KON	si
maintenant	ADV	maintenant
tu	PRO:cls	tu
fais	VER:pres	faire
du	DET:par	du
sport	NOM	sport
juste	ADV	juste
comme	KON	comme
ça	PRO:ton	ça
pour	PRP	pour
te	PRO:clo	te
vider	VER:infi	vider
la	DET:def	le
tête	NOM	tête
tu	PRO:cls	tu
peux	VER:pres	pouvoir
très	ADV	très
bien	ADV	bien
faire	VER:infi	faire
euh	INT	euh
on	PRO:cls	on
va	VER:pres	aller
dire	VER:infi	dire
quand	KON	quand
ça	PRO:cls	ça
te	PRO:clo	te
chante	VER:pres	chanter
c'	PRO:cls	ce
est	VER:pres	être
que	KON	que
comme	KON	comme
ça	PRO:cls	ça
te	PRO:clo	te
chante	VER:pres	chanter
voilà	FNO	voilà
exactement	ADV	exactement
ouais	FNO	ouais
moi	PRO:ton	moi
personnellement	ADV	personnellement
euh	INT	euh
je	PRO:cls	je
m'	PRO:clo	me
entraîne	VER:pres	entraîner
CrossFit	NAM	<unknown>
pur	ADJ	pur
euh	INT	euh
cinq	NUM	@card@
jours	NOM	jour
par	PRP	par
semaine	NOM	semaine
euh	INT	euh
je	PRO:cls	je
fais	VER:pres	faire
euh	INT	euh
cinq	NUM	@card@
à	PRP	à
s-	TRC	s-
euh	INT	euh
six	NUM	@card@
jours	NOM	jour
pardon	FNO	pardon
et	KON	et
le	DET:def	le
dimanche	NOM	dimanche
je	PRO:cls	je
fais	VER:pres	faire
la	DET:def	le
récupération	NOM	récupération
active	ADJ	actif
euh	INT	euh
donc	ADV	donc
c'	PRO:cls	ce
est-à-dire	VER:cond	<unknown>
je	PRO:cls	je
vais	VER:pres	aller
faire	VER:infi	faire
un	DET:ind	un
footing	NOM	footing
histoire	NOM	histoire
de	PRP	de
faire	VER:infi	faire
circuler	VER:infi	circuler
euh	INT	euh
le	DET:def	le
sang	NOM	sang
et	KON	et
donc	ADV	donc
de	PRP	de
mieux	ADV	mieux
réparer	VER:infi	réparer
les	DET:def	le
muscles	NOM	muscle
et	KON	et
pour	PRP	pour
récupérer	VER:infi	récupérer
parce	TRC	parce
que	KON	que
c'	PRO:cls	ce
est	VER:pres	être
très	ADV	très
important	ADJ	important
la	DET:def	le
récupération	NOM	récupération
euh	INT	euh
le	DET:def	le
dimanche	NOM	dimanche
donc	ADV	donc
voilà	FNO	voilà
donc	ADV	donc
en	PRP	en
gros	ADJ	gros
on	PRO:cls	on
va	VER:pres	aller
dire	VER:infi	dire
que	KON	que
je	PRO:cls	je
fais	VER:pres	faire
du	DET:par	du
sport	NOM	sport
tous	DET:pre	tout
les	DET:def	le
jours	NOM	jour
mais	KON	mais
euh	INT	euh
le	DET:def	le
dimanche	NOM	dimanche
je	PRO:cls	je
suis	VER:pres	être
plutôt	ADV	plutôt
calme	ADJ	calme
.	NAM	<unknown>
et	KON	et
donc	ADV	donc
après	ADV	après
ça	PRO:cls	ça
dépend	VER:pres	dépendre
des	DET:ind	un
objectifs	NOM	objectif
de	PRP	de
chacun	PRO:ind	chacun
d'	PRP	un
accord	NOM	accord
et	KON	et
c'	PRO:cls	ce
est-à-dire	VER:cond	<unknown>
euh	INT	euh
par	PRP	par
exemple	NOM	exemple
euh	INT	euh
c-	TRC	c-
concernant	PRP	concernant
toujours	ADV	toujours
je	PRO:cls	je
vais	VER:pres	aller
revenir	VER:infi	revenir
sur	PRP	sur
la	DET:def	le
question	NOM	question
du	PRP:det	du
régime	NOM	régime
alimentaire	ADJ	alimentaire
-ce	PRO:dem	ce
est	VER:pres	être
que	KON	que
ça	PRO:cls	ça
nécessite	VER:pres	nécessiter
pas	ADV	pas
de	PRP	de
prendre	VER:infi	prendre
euh	INT	euh
je	PRO:cls	je
sais	VER:pres	savoir
pas	ADV	pas
quelques	DET:ind	quelque
compléments	NOM	complément
alimentaires	ADJ	alimentaire
ah	INT	ah
si	KON	si
bien	ADV	bien
sûr	ADJ	sûr
si	KON	si
si	KON	si
tu	PRO:cls	tu
peux	VER:pres	pouvoir
effectivement	ADV	effectivement
prendre	VER:infi	prendre
des	DET:ind	un
compléments	NOM	complément
alimentaires	ADJ	alimentaire
moi	PRO:ton	moi
j'	PRO:cls	je
en	PRO:clo	en
prends	VER:pres	prendre
honnêtement	ADV	honnêtement
euh	INT	euh
d'	PRP	un
accord	NOM	accord
comme	KON	comme
quoi	INT	quoi
par	PRP	par
exemple	NOM	exemple
alors	ADV	alors
moi	PRO:ton	moi
je	PRO:cls	je
de	PRP	de
la	DET:def	le
ben	INT	ben
de	PRP	de
la	DET:def	le
protéine	NOM	protéine
parce	TRC	parce
qu'	KON	que
il	PRO:cls	il
faut	VER:pres	falloir
un	DET:ind	un
apport	NOM	apport
en	PRP	en
protéine	NOM	protéine
directement	ADV	directement
ben	INT	ben
après	ADV	après
le	DET:def	le
la	DET:def	le
m-	TRC	m-
la	DET:def	le
séance	NOM	séance
de	PRP	de
CrossFit	NAM	<unknown>
pour	PRP	pour
pouvoir	VER:infi	pouvoir
directement	ADV	directement
euh	INT	euh
récupérer	VER:infi	récupérer
donc	ADV	donc
c'	PRO:cls	ce
est	VER:pres	être
pour	PRP	pour
la	DET:def	le
récupération	NOM	récupération
euh	INT	euh
de	PRP	de
la	DET:def	le
créatine	NOM	<unknown>
aussi	ADV	aussi
parce	TRC	parce
que	KON	que
c'	PRO:cls	ce
est	VER:pres	être
la	DET:def	le
principale	ADJ	principal
source	NOM	source
d'	PRP	un
énergie	NOM	énergie
qui	PRO:rel	qui
va	VER:pres	aller
être	AUX:infi	être
utilisée	VER:pper	utiliser
sur	PRP	sur
un	DET:ind	un
effort	NOM	effort
très	ADV	très
très	ADV	très
court	ADJ	court
donc	ADV	donc
du	PRP:det	du
coup	NOM	coup
pareil	ADJ	pareil
pour	PRP	pour
la	DET:def	le
récupération	NOM	récupération
euh	INT	euh
donc	ADV	donc
je	PRO:cls	je
prends	VER:pres	prendre
de	PRP	de
la	DET:def	le
créatine	NOM	<unknown>
directement	ADV	directement
après	ADV	après
et	KON	et
euh	INT	euh
ben	INT	ben
c'	PRO:cls	ce
est	VER:pres	être
tout	PRO:ind	tout
c'	PRO:cls	ce
est	VER:pres	être
tout	PRO:ind	tout
voilà	FNO	voilà
c'	PRO:cls	ce
est	VER:pres	être
tout	PRO:ind	tout
toujours	ADV	toujours
dans	PRP	dans
le	DET:def	le
but	NOM	but
de	PRP	de
la	DET:def	le
euh	INT	euh
récupération	NOM	récupération
donc	ADV	donc
je	PRO:cls	je
ne	ADV	ne
prends	VER:pres	prendre
pas	ADV	pas
de	PRP	de
pré-workout	NOM	<unknown>
par	PRP	par
exemple	NOM	exemple
euh	INT	euh
un	DET:ind	un
fruit	NOM	fruit
ça	PRO:cls	ça
me	PRO:clo	me
suffit	VER:pres	suffire
amplement	ADV	amplement
ou	KON	ou
un	DET:ind	un
café	NOM	café
c'	PRO:cls	ce
est	VER:pres	être
pareil	ADJ	pareil
euh	INT	euh
je	PRO:cls	je
n'	ADV	ne
en	PRO:clo	en
prends	VER:pres	prendre
pas	ADV	pas
et	KON	et
comme	KON	comme
dit	VER:pper	dire
c'	PRO:cls	ce
est	VER:pres	être
le	DET:def	le
but	NOM	but
du	PRP:det	du
CrossFit	NAM:sig	<unknown>
d'	PRP	un
être	AUX:infi	être
énervé	VER:pper	énerver
au	PRP:det	au
contraire	NOM	contraire
dans	PRP	dans
le	DET:def	le
CrossFit	NAM	<unknown>
on	PRO:cls	on
va	VER:pres	aller
faire	VER:infi	faire
en	PRP	en
sorte	NOM	sorte
d'	PRP	un
être	VER:infi	être
en	PRP	en
forme	NOM	forme
sans	PRP	sans
ça	PRO:ton	ça
justement	ADV	justement
donc	ADV	donc
ça	PRO:cls	ça
ne	ADV	ne
servirait	VER:cond	servir
à	PRP	à
rien	PRO:ind	rien
de	PRP	de
prendre	VER:infi	prendre
un	DET:ind	un
pré-workout	NOM	<unknown>
euh	INT	euh
donc	ADV	donc
voilà	FNO	voilà
moi	PRO:ton	moi
je	PRO:cls	je
prends	VER:pres	prendre
des	DET:ind	un
compléments	NOM	complément
dans	PRP	dans
le	DET:def	le
cadre	NOM	cadre
de	PRP	de
euh	INT	euh
d'	PRP	un
avoir	VER:infi	avoir
les	DET:def	le
bons	ADJ	bon
dosages	NOM	dosage
euh	INT	euh
en	PRP	en
nutriments	NOM	nutriment
de	PRP	de
la	DET:def	le
journée	NOM	journée
et	KON	et
la	DET:def	le
récupération	NOM	récupération
d'	PRP	un
accord	NOM	accord
merci	FNO	merci
